code,description,level,revit,
Pr_60_70_65_58,Offshore wind turbines,5,-2001040,
Pr_60_70_65_59,Onshore wind turbines,5,-2001040,
Pr_60_70_65_60,Packaged combined heat and power (CHP) units,5,-2001040,
Pr_60_70_65_63,Photovoltaic modules,5,-2001040,
Pr_60_70_65_94,Vertical axis wind turbines (VAWT),5,-2001040,
Pr_60_70_65_97,Wind turbine controllers,5,-2001040,
Pr_60_75,Communications source products,3,-2008081,
Pr_60_75_01,Antennas and satellite dishes,4,-2008081,
Pr_60_75_01_22,Digital audio broadcasting (DAB) antennas,5,-2008081,
Pr_60_75_01_31,Frequency modulation (FM) antennas,5,-2008081,
Pr_60_75_01_75,Satellite dishes,5,-2008081,
Pr_60_75_01_92,Ultra-high frequency (UHF) antennas,5,-2008081,
Pr_60_75_03,Audio and video players and recorders,4,-2008081,
Pr_60_75_03_07,Blu-ray players,5,-2008081,
Pr_60_75_03_11,Cassette players,5,-2008081,
Pr_60_75_03_15,Compact disc players,5,-2008081,
Pr_60_75_03_22,Digital video recorders,5,-2008081,
Pr_60_75_03_56,Network video recorders,5,-2008081,
Pr_60_75_03_70,Radio tuners,5,-2008081,
Pr_60_75_03_78,Televisions,5,-2001350,
Pr_60_75_03_87,Time-lapse video recorders,5,-2008081,
Pr_60_75_06,Audio input devices,4,-2008081,
Pr_60_75_06_53,Microphones,5,-2008081,
Pr_60_75_06_60,Paging consoles,5,-2008081,
Pr_60_75_08,Audio and visual source products,4,-2008081,
Pr_60_75_08_01,"Artificial reverberation, time delay and frequency shift equipment",5,-2008081,
Pr_60_75_08_02,Audio amplifiers,5,-2008081,
Pr_60_75_08_03,Audio equalizers,5,-2008081,
Pr_60_75_08_04,Automatic announcement equipment,5,-2008081,
Pr_60_75_08_05,Auxiliary passive elements,5,-2008081,
Pr_60_75_08_21,Digital broadcast signal router multiswitches,5,-2008081,
Pr_60_75_08_23,Diplexers,5,-2008081,
Pr_60_75_08_28,External source input points,5,-2008081,
Pr_60_75_08_46,Launch amplifiers,5,-2008081,
Pr_60_75_08_48,Local volume controls,5,-2008081,
Pr_60_75_08_50,Masthead amplifiers,5,-2008081,
Pr_60_75_08_52,Mixer amplifiers,5,-2008081,
Pr_60_75_08_54,Mixers,5,-2008081,
Pr_60_75_08_55,Multiswitches,5,-2008081,
Pr_60_75_08_63,Pre-amplifiers,5,-2008081,
Pr_60_75_08_71,Remote microphone input points,5,-2008081,
Pr_60_75_08_78,Splitters,5,-2008081,
Pr_60_75_78,Signal transmitters,4,-2008081,
Pr_60_75_78_85,Supervised premises transceivers,5,-2008081,
Pr_60_75_78_91,Television equalizers,5,-2008081,
Pr_60_75_86,"Surveillance cameras, monitors and ancillaries",4,-2008079,
Pr_60_75_86_01,Automatic number plate recognition cameras,5,-2008079,
Pr_60_75_86_02,Analogue box cameras,5,-2008079,
Pr_60_75_86_03,Analogue bullet cameras,5,-2008079,
Pr_60_75_86_04,Analogue covert cameras,5,-2008079,
Pr_60_75_86_05,Analogue fixed dome cameras,5,-2008079,
Pr_60_75_86_06,Analogue pan-tilt-zoom (PTZ) cameras,5,-2008079,
Pr_60_75_86_07,Box cameras,5,-2008079,
Pr_60_75_86_08,Box camera lenses,5,-2008079,
Pr_60_75_86_09,Bullet cameras,5,-2008079,
Pr_60_75_86_10,Camera junction boxes,5,-2001060,
Pr_60_75_86_11,Covert cameras,5,-2008079,
Pr_60_75_86_21,Day and night cameras,5,-2008079,
Pr_60_75_86_24,Dome cameras,5,-2008079,
Pr_60_75_86_30,Fixed cameras,5,-2008079,
Pr_60_75_86_31,Fixed dome cameras,5,-2008079,
Pr_60_75_86_40,Image processing units,5,-2008079,
Pr_60_75_86_41,Infra-red cameras,5,-2008079,
Pr_60_75_86_42,Infrared illuminators,5,-2008079,
Pr_60_75_86_45,Integrated digital camera and infrared illuminators,5,-2008079,
Pr_60_75_86_47,Lenses,5,-2008079,
Pr_60_75_86_60,Pan-and-tilt units,5,-2008079,
Pr_60_75_86_65,Pan-tilt-zoom cameras,5,-2008079,
Pr_60_75_86_79,Surveillance monitors,5,-2008079,
Pr_60_75_86_80,Survey cameras,5,-2008079,
Pr_60_75_86_90,Traffic enforcement cameras,5,-2008079,
Pr_60_75_86_92,Video distribution amplifiers,5,-2008079,
Pr_60_75_86_94,Video receiver hubs,5,-2008079,
Pr_60_75_86_99,Zoom lenses,5,-2008079,
Pr_65_12,Chutes,3,-2001350,
Pr_65_12_47,Linen chutes and openings,4,-2001350,
Pr_65_12_47_24,Linen chute discharge outlets,5,-2001350,
Pr_65_12_47_37,Linen chute hoppers,5,-2001350,
Pr_65_12_47_40,Linen chute inlet doors,5,-2001350,
Pr_65_12_47_47,Linen chutes,5,-2001350,
Pr_65_12_70,Refuse chutes and openings,4,-2001350,
Pr_65_12_70_22,Disposal chutes,5,-2001350,
Pr_65_12_70_24,Refuse chute discharge outlets,5,-2001350,
Pr_65_12_70_36,Refuse chute hoppers,5,-2001350,
Pr_65_12_70_40,Refuse chute inlet doors,5,-2001350,
Pr_65_12_70_42,Refuse chute inlets,5,-2001350,
Pr_65_12_70_72,Refuse and recycling separators,5,-2001350,
Pr_65_12_71,Chute accessories,4,-2001350,
Pr_65_12_71_10,Chute automatic fire doors,5,-2001350,
Pr_65_12_71_12,Chute cleaning mechanisms,5,-2001350,
Pr_65_12_71_21,Chute door interlocks,5,-2001350,
Pr_65_50_35_02,"Aluminium combined fascias, soffits and gutters",5,-2000011,
Pr_65_50_35_04,Aluminium composite valley gutters,5,-2000011,
Pr_65_50_35_06,Aluminium eaves gutters,5,-2000011,
Pr_65_50_35_08,Aluminium valley gutters,5,-2000011,
Pr_65_50_35_09,Box gutter sumps,5,-2000011,
Pr_65_50_35_11,Cast iron eaves gutters,5,-2000011,
Pr_65_50_35_15,Copper eaves gutters,5,-2000011,
Pr_65_50_35_26,Eaves gutter leaf guards,5,-2000011,
Pr_65_50_35_27,Galvanized steel valley gutters,5,-2000011,
Pr_65_50_35_28,Galvanized steel chambered gutters,5,-2000011,
Pr_65_50_35_29,"Galvanized steel combined fascias, soffits and gutters",5,-2000011,
Pr_65_50_35_30,Galvanized steel composite gutters,5,-2000011,
Pr_65_50_35_31,Galvanized steel eaves gutters,5,-2000011,
Pr_65_50_35_33,Glass-reinforced plastics (GRP) valley gutters,5,-2000011,
Pr_65_50_35_34,Glass-reinforced plastics (GRP) composite valley gutters,5,-2000011,
Pr_65_50_35_35,Glass-reinforced plastics (GRP) eaves gutters,5,-2000011,
Pr_65_50_35_36,Glass-reinforced plastics (GRP) roof gutters,5,-2000011,
Pr_65_50_35_37,Gravity rainwater outlets,5,-2000011,
Pr_65_50_35_38,Gutter linings,5,-2000011,
Pr_65_50_35_40,"Hot-dip pre-coated carbon steel combined fascias, soffits and gutters",5,-2000011,
Pr_65_50_35_42,Hot-dip pre-coated carbon steel eaves gutters,5,-2000011,
Pr_65_50_35_43,Hot-dip pre-coated carbon steel valley gutters,5,-2000011,
Pr_65_50_35_47,Lead rainwater chutes,5,-2000011,
Pr_65_50_35_68,Rainwater hoppers,5,-2000011,
Pr_65_50_35_70,Rainwater pipe diverter units,5,-2000011,
Pr_65_50_35_72,Rainwater weirs,5,-2000011,
Pr_65_50_35_81,Siphonic rainwater outlets,5,-2000011,
Pr_65_50_35_82,Stainless steel eaves gutters,5,-2000011,
Pr_65_50_35_83,Stainless steel rainwater chutes,5,-2000011,
Pr_65_50_35_84,Stainless steel valley gutters,5,-2000011,
Pr_65_50_35_92,Unplasticized polyvinyl chloride (PVC-U) eaves gutters,5,-2000011,
Pr_65_50_35_98,Zinc eaves gutters,5,-2000011,
Pr_65_50_35_99,Zinc rainwater chutes,5,-2000011,
Pr_65_52_07,Below-ground and pressure drainage pipes and fittings,4,-2008044,
Pr_65_52_07_02,Adaptors for above-ground pipe connections to clay drainage pipelines,5,-2008044,
Pr_65_52_07_03,Adaptors for above-ground pipe connections to plastics drainage pipelines,5,-2008044,
Pr_65_52_07_13,Clay below-ground drainage pipes and fittings,5,-2008044,
Pr_65_52_07_15,Concrete perforated below-ground drainage pipes and fittings,5,-2008044,
Pr_65_52_07_16,Concrete plain wall below-ground drainage pipes and fittings,5,-2008044,
Pr_65_52_07_25,Ductile iron pressure pipes and fittings,5,-2008044,
Pr_65_52_07_27,Filtration drainage pipes and fittings,5,-2008044,
Pr_65_52_07_28,Flexible couplings between below-ground drainage pipes,5,-2008044,
Pr_65_52_07_34,Grey cast iron below-ground drainage pipes and fittings,5,-2008044,
Pr_65_52_07_36,High-density polyethylene (HDPE) pressure pipes and fittings,5,-2008044,
Pr_65_52_07_38,High-density polyethylene (HDPE) structured wall below-ground drainage pipes and fittings,5,-2008044,
Pr_65_52_07_40,High-density polyethylene (HDPE) structured wall perforated below-ground drainage pipes and fittings for flexible jointing,5,-2008044,
Pr_65_52_07_58,Oriented unplasticized polyvinyl chloride (PVC-O) pressure pipes and fittings,5,-2008044,
Pr_65_52_07_63,Plastics flexible (coil) perforated wall below-ground drainage pipes and fittings,5,-2008044,
Pr_65_52_07_64,Polypropylene (PP) solid wall below-ground drainage pipes and fittings,5,-2008044,
Pr_65_52_07_65,Polypropylene (PP) structured wall below-ground drainage pipes and fittings,5,-2008044,
Pr_65_52_07_66,Polypropylene (PP) structured wall perforated below-ground drainage pipes and fittings,5,-2008044,
Pr_65_52_07_75,Saddle connectors to below-ground drainage pipes,5,-2008044,
Pr_65_52_07_84,Steel-reinforced polyethylene composite structured wall below-ground drainage pipelines,5,-2008044,
Pr_65_52_07_87,Unplasticized polyvinyl chloride (PVC-U) pressure pipes and fittings,5,-2008044,
Pr_65_52_07_88,Unplasticized polyvinyl chloride (PVC-U) solid wall below-ground drainage pipes and fittings,5,-2008044,
Pr_65_52_07_89,Unplasticized polyvinyl chloride (PVC-U) solid wall perforated below-ground drainage pipes and fittings,5,-2008044,
Pr_65_52_07_90,Unplasticized polyvinyl chloride (PVC-U) structured wall below-ground drainage pipes and fittings,5,-2008044,
Pr_65_52_07_91,Unplasticized polyvinyl chloride (PVC-U) structured wall perforated below-ground drainage pipe and fittings,5,-2008044,
Pr_65_52_07_92,Unplasticized polyvinyl chloride alloy (PVC-A) pressure pipes and fittings,5,-2008044,
Pr_65_52_07_94,Vitrified clay perforated below-ground drainage pipes and fittings,5,-2008044,
Pr_65_52_07_96,Vitrified clay plain wall below-ground drainage open butt joint pipes (land drainage tiles) and fittings,5,-2008044,
Pr_65_52_07_97,Vitrified clay plain wall below-ground drainage pipes and fittings for flexible jointing,5,-2008044,
Pr_65_52_07_98,Vitrified clay plain wall below-ground drainage pipes and fittings for rigid jointing,5,-2008044,
Pr_65_52_20,Culverts,4,-2001260,
Pr_65_52_20_15,Concrete arch culverts,5,-2001260,
Pr_65_52_20_16,Concrete box culverts,5,-2001260,
Pr_65_52_20_17,Concrete bridge culverts,5,-2001260,
Pr_65_52_20_18,Concrete pipe arch culverts,5,-2001260,
Pr_65_52_20_19,Concrete pipe culverts,5,-2001260,
Pr_65_52_20_20,Corrugated steel pipe culverts,5,-2001260,
Pr_65_52_20_84,Structural plate corrugated steel pipe culverts,5,-2001260,
Pr_65_52_24,Drainage gullies and channels,4,-2001260,
Pr_65_52_24_11,Carriageway kerb and drainage channels,5,-2001260,
Pr_65_52_24_12,Cast iron composite gullies,5,-2001260,
Pr_65_52_24_13,Cast iron one-piece gullies,5,-2001260,
Pr_65_52_24_14,Cast iron rodding eyes,5,-2001260,
Pr_65_52_24_15,Cast iron sealed access pipes,5,-2001260,
Pr_65_52_24_18,Concrete one-piece gullies,5,-2001260,
Pr_65_52_24_24,Drainage channels with gratings,5,-2001260,
Pr_65_52_24_26,Filtration drainage channels,5,-2001260,
Pr_65_52_24_28,Floor channels,5,-2001260,
Pr_65_52_24_29,Floor channel covers and gratings,5,-2001260,
Pr_65_52_24_30,Floor gully covers and gratings,5,-2001260,
Pr_65_52_24_31,Floor gullies,5,-2001260,
Pr_65_52_24_47,Linear slot drainage channels,5,-2001260,
Pr_65_52_24_59,Plastics composite gullies,5,-2001260,
Pr_65_52_24_60,Plastics one-piece gullies,5,-2001260,
Pr_65_52_24_61,Plastics rodding eyes,5,-2001260,
Pr_65_52_24_64,Polypropylene (PP) composite gullies,5,-2001260,
Pr_65_52_24_65,Polypropylene (PP) one-piece gullies,5,-2001260,
Pr_65_52_24_73,Rat barrier pipes,5,-2001260,
Pr_65_52_24_85,Stainless steel rodding eyes,5,-2001260,
Pr_65_52_24_91,Vitrified clay access chamber channels,5,-2001260,
Pr_65_52_24_92,Vitrified clay composite gullies,5,-2001260,
Pr_65_52_24_94,Vitrified clay one-piece gullies,5,-2001260,
Pr_65_52_24_95,Vitrified clay rodding eyes,5,-2001260,
Pr_65_52_24_96,Vitrified clay sealed access pipes,5,-2001260,
Pr_65_52_25,Drainage traps and accessories,4,-2001260,
Pr_65_52_25_06,Below-ground grease traps and converters,5,-2001260,
Pr_65_52_25_15,Concrete silt traps,5,-2001260,
Pr_65_52_25_23,Depressurization sumps,5,-2001260,
Pr_65_52_25_27,Enzyme dosing units,5,-2001260,
Pr_65_52_25_32,Free-standing grease traps and converters,5,-2001260,
Pr_65_52_25_60,Petrol interceptors,5,-2001260,
Pr_65_52_25_62,Plastics silt traps,5,-2001260,
Pr_65_52_25_72,Reverse action interceptors,5,-2001260,
Pr_65_52_25_75,Sanitary appliance traps,5,-2001260,
Pr_65_52_25_78,Silt buckets,5,-2001260,
Pr_65_52_25_93,Vitrified clay interceptor traps,5,-2001260,
Pr_65_52_25_96,Vitrified clay silt traps,5,-2001260,
Pr_65_52_25_98,Waste traps,5,-2001260,
Pr_65_52_28,Expansion compensators,4,-2001140,
Pr_65_52_28_03,Angular expansion compensators,5,-2001140,
Pr_65_52_28_05,Axial expansion compensators,5,-2001140,
Pr_65_52_28_46,Lateral expansion compensators,5,-2001140,
Pr_65_52_34,Gauges and sight glasses,4,-2008055,
Pr_65_52_34_08,Bourdon tube pressure gauges,5,-2008055,
Pr_65_52_34_15,Combined steam sight glass and check valves,5,-2008055,
Pr_65_52_34_16,Contents gauges,5,-2008055,
Pr_65_52_34_18,Contents sight glasses,5,-2008055,
Pr_65_52_34_22,Differential pressure gauges,5,-2008055,
Pr_65_52_34_24,Double window steam sight glasses,5,-2008055,
Pr_65_52_34_46,Liquid petroleum gas (LPG) contents gauges,5,-2008055,
Pr_65_52_34_48,Manifold gauges,5,-2008055,
Pr_65_52_34_50,Manometers,5,-2008055,
Pr_65_52_34_55,Multi-window steam sight glasses,5,-2008055,
Pr_65_52_34_65,Pressure and altitude gauges,5,-2008055,
Pr_65_52_34_66,Pressure gauges,5,-2008055,
Pr_65_52_34_77,Single window steam sight glasses,5,-2008055,
Pr_65_52_34_88,Temperature gauges,5,-2008055,
Pr_65_52_38,"Hoses, hose reels and ancillaries",4,-2008049,
Pr_65_52_38_14,Compressed air coil hoses,5,-2008049,
Pr_65_52_38_15,Compressed air hose couplings,5,-2008049,
Pr_65_52_38_16,Compressed air hose reel balancers,5,-2008049,
Pr_65_52_38_18,Compressed air hose reels,5,-2008049,
Pr_65_52_38_20,Crushproof vehicle exhaust hoses,5,-2008049,
Pr_65_52_38_30,Fire hose reels,5,-2008049,
Pr_65_52_38_31,Flat irrigation hoses,5,-2008049,
Pr_65_52_38_32,Foam hose couplings,5,-2008049,
Pr_65_52_38_33,Gas hose reels,5,-2008049,
Pr_65_52_38_42,Irrigation hoses,5,-2008049,
Pr_65_52_38_48,Liquid petroleum gas (LPG) rubber hoses and hose assemblies,5,-2008049,
Pr_65_52_38_69,Quick-release couplings,5,-2008049,
Pr_65_52_38_71,Reinforced wall hoses,5,-2008049,
Pr_65_52_38_84,Spiral compressed air hoses,5,-2008049,
Pr_65_52_38_85,Spiral plastics hoses,5,-2008049,
Pr_65_52_38_86,Spring balancer vehicle exhaust hose supports,5,-2008049,
Pr_65_52_38_94,Vehicle exhaust hose reels,5,-2008049,
Pr_65_52_38_95,Water hose reels,5,-2008049,
Pr_65_52_38_96,Water hoses,5,-2008049,
Pr_65_52_38_97,Water fire extinguishing hose couplings,5,-2008049,
Pr_65_52_38_98,WC washdown hoses,5,-2008049,
Pr_65_52_63,Pipes and fittings,4,-2008044,
Pr_65_52_63_03,Acrylonitrile butadiene styrene (ABS) pipe and fittings,5,-2008044,
Pr_65_52_63_14,Chlorinated polyvinyl chloride (PVC-C) pipelines,5,-2008044,
Pr_65_52_63_17,Copper pipelines,5,-2008044,
Pr_65_52_63_18,Copper pipeline fittings,5,-2008044,
Pr_65_52_63_20,Copper refrigerant pipelines,5,-2008044,
Pr_65_52_63_22,Corrugated stainless steel pipes and fittings,5,-2008044,
Pr_65_52_63_23,Cross-linked polyethylene (PE-X) pipes and fittings,5,-2008044,
Pr_65_52_63_25,Ductile iron pipes and fittings,5,-2008044,
Pr_65_52_63_29,Flexible composite pipelines for liquid fuels,5,-2008044,
Pr_65_52_63_32,Glass pipelines,5,-2008044,
Pr_65_52_63_33,Glass-reinforced plastics (GRP) pressure pipes and fittings,5,-2008044,
Pr_65_52_63_35,Glass-reinforced plastics (GRP) pipe and fittings for liquid fuels,5,-2008044,
Pr_65_52_63_46,Lead pipes and fittings,5,-2008044,
Pr_65_52_63_50,Medical gas copper tube,5,-2008044,
Pr_65_52_63_54,Multilayer pipelines for gaseous fuels,5,-2008044,
Pr_65_52_63_55,Multilayer pipelines for water,5,-2008044,
Pr_65_52_63_60,Polybutylene (PB) pipes and fittings,5,-2008044,
Pr_65_52_63_62,Polyethylene (PE) gaseous fuel pipes and fittings,5,-2008044,
Pr_65_52_63_63,Polyethylene (PE) water pipes and fittings,5,-2008044,
Pr_65_52_63_64,Polyethylene (PE) pipes for liquid fuels,5,-2008044,
Pr_65_52_63_65,Polypropylene (PP) pipelines,5,-2008044,
Pr_65_52_63_68,Pre-insulated pipelines,5,-2008044,
Pr_65_52_63_70,Propylene copolymer pressure pipes and fittings,5,-2008044,
Pr_65_52_63_78,Stainless steel pipelines,5,-2008044,
Pr_65_52_63_79,Stainless steel pipeline fittings,5,-2008044,
Pr_65_52_63_82,Steel pipelines,5,-2008044,
Pr_65_52_63_83,Steel pipeline fittings,5,-2008044,
Pr_65_52_63_84,Steel pipes and fittings for liquid fuels,5,-2008044,
Pr_65_52_63_89,Unplasticized polyvinyl chloride (PVC-U) pipelines,5,-2008044,
Pr_65_53,Pump products,3,-2001140,
Pr_65_53_24,Drainage pumps,4,-2001140,
Pr_65_53_24_80,Small bore discharge macerator and pumps,5,-2001140,
Pr_65_53_24_81,Small bore discharge pumps,5,-2001140,
Pr_65_53_24_86,Submersible pumps,5,-2001140,
Pr_65_53_65,Pump accessories,4,-2001140,
Pr_65_53_65_04,Auto-coupling sets,5,-2001140,
Pr_65_53_86,Supply and exhaust pumps,4,-2001140,
Pr_65_53_86_05,Automatic condensate pumps,5,-2001140,
Pr_65_53_86_07,Belt-driven end suction pumps,5,-2001140,
Pr_65_53_86_11,Canned rotor pumps,5,-2001140,
Pr_65_53_86_12,Centrifugal pumps,5,-2001140,
Pr_65_53_86_13,Close-coupled end suction pumps,5,-2001140,
Pr_65_53_86_15,Close-coupled in-line pumps,5,-2001140,
Pr_65_53_86_17,Condensate recovery units,5,-2001140,
Pr_65_53_86_22,Diesel engine-driven pumps,5,-2001140,
Pr_65_53_86_24,Dosing pump units,5,-2001140,
Pr_65_53_86_32,Fuel oil transfer pumps,5,-2001140,
Pr_65_53_86_33,Gas boosters,5,-2001140,
Pr_65_53_86_50,Medical gas exhauster units,5,-2001140,
Pr_65_53_86_51,Metering pumps,5,-2001140,
Pr_65_53_86_55,Multistage pumps,5,-2001140,
Pr_65_53_86_66,Pressure booster pumps,5,-2001140,
Pr_65_53_86_68,Pressurization units,5,-2001140,
Pr_65_53_86_78,Shower booster pumps,5,-2001140,
Pr_65_53_86_86,Suction pumps,5,-2001140,
Pr_65_53_86_94,Vapour pumps,5,-2001140,
Pr_65_53_96,Water supply and wastewater pumps,4,-2001140,
Pr_65_53_96_02,Air lift pumps,5,-2001140,
Pr_65_53_96_03,Archimedes screw pumps,5,-2001140,
Pr_65_53_96_04,Axial flow pumps,5,-2001140,
Pr_65_53_96_05,Axially split casing pumps,5,-2001140,
Pr_65_53_96_06,Back pull-out end suction pumps,5,-2001140,
Pr_65_53_96_21,Double diaphragm pumps,5,-2001140,
Pr_65_53_96_23,Double disc pumps,5,-2001140,
Pr_65_53_96_27,Electromagnetic pumps,5,-2001140,
Pr_65_53_96_41,In-line multistage pumps,5,-2001140,
Pr_65_53_96_44,Jet pumps,5,-2001140,
Pr_65_53_96_50,Macerators,5,-2001140,
Pr_65_53_96_51,Magnetic drive pumps,5,-2001140,
Pr_65_53_96_55,Multistage centrifugal pumps,5,-2001140,
Pr_65_53_96_63,Peristaltic pumps,5,-2001140,
Pr_65_53_96_64,Positive displacement pumps,5,-2001140,
Pr_65_53_96_65,Positive inlet pressure booster sets ,5,-2001140,
Pr_65_53_96_66,Progressing cavity pumps,5,-2001140,
Pr_65_53_96_70,Ram pumps,5,-2001140,
Pr_65_53_96_72,Rotary gear pumps,5,-2001140,
Pr_65_53_96_73,Rotary lobe pumps,5,-2001140,
Pr_65_53_96_74,Rotary vane pumps,5,-2001140,
Pr_65_53_96_75,Screw pumps,5,-2001140,
Pr_65_53_96_78,Single diaphragm pumps,5,-2001140,
Pr_65_53_96_79,Single stage centrifugal pumps,5,-2001140,
Pr_65_53_96_80,Solids handling pumps,5,-2001140,
Pr_65_53_96_84,Submersible borehole pumps,5,-2001140,
Pr_65_53_96_85,Submersible axial pumps,5,-2001140,
Pr_65_53_96_86,Submersible centrifugal pumps,5,-2001140,
Pr_65_53_96_87,Submersible mixed flow pumps,5,-2001140,
Pr_65_53_96_94,Vertically suspended bowl type pumps,5,-2001140,
Pr_65_53_96_95,Volute casing dry well centrifugal sewage and sludge pumps,5,-2001140,
Pr_65_54,Valve products,3,-2008055,
Pr_65_54_24,Drainage valves,4,-2008055,
Pr_65_54_24_02,Air admittance valves,5,-2008055,
Pr_65_54_24_04,Anti-flood valves,5,-2008055,
Pr_65_54_30,Firefighting valves and devices,4,-2008055,
Pr_65_54_30_02,Alarm test valve assemblies,5,-2008055,
Pr_65_54_30_09,Carbon dioxide connectors,5,-2008055,
Pr_65_54_30_10,Caps and chains,5,-2008055,
Pr_65_54_30_11,Carbon dioxide odorizing devices,5,-2008055,
Pr_65_54_30_12,Check and non-return valves,5,-2008055,
Pr_65_54_30_15,Container gas fire extinguishing valves,5,-2008055,
Pr_65_54_30_22,Deluge valves,5,-2008055,
Pr_65_54_30_23,Drain and test valves,5,-2008055,
Pr_65_54_30_24,Dry riser landing valves,5,-2008055,
Pr_65_54_30_25,Dry dropper outlet valves,5,-2008055,
Pr_65_54_30_30,Firefighting alarm devices,5,-2008055,
Pr_65_54_30_32,Fusible links,5,-2008055,
Pr_65_54_30_34,Gas fire suppression manifolds,5,-2008055,
Pr_65_54_30_35,Gas fire suppression pressure gauges,5,-2008055,
Pr_65_54_30_36,Gas fire suppression pressure switches,5,-2008055,
Pr_65_54_30_37,High and low-pressure selector gas fire extinguishing valves,5,-2008055,
Pr_65_54_30_42,Inlet breechings,5,-2008055,
Pr_65_54_30_50,Multiple control valves,5,-2008055,
Pr_65_54_30_63,Pneumatic alarm devices,5,-2008055,
Pr_65_54_30_85,Sprinkler system alarm valves,5,-2008055,
Pr_65_54_30_95,Water fire extinguisher leather straps,5,-2008055,
Pr_65_54_30_96,Water mist control valves,5,-2008055,
Pr_65_54_30_97,Wet riser landing valves,5,-2008055,
Pr_65_54_33,Gas and liquid fuel valves,4,-2008055,
Pr_65_54_33_03,Anti-siphon liquid fuel supply valves,5,-2008055,
Pr_65_54_33_05,Automatic changeover liquid petroleum gas (LPG) valves,5,-2008055,
Pr_65_54_33_08,Back check liquid petroleum gas (LPG) valves,5,-2008055,
Pr_65_54_33_10,Chlorine gas injectors,5,-2008055,
Pr_65_54_33_11,Cast iron plug valves,5,-2008055,
